Borough,Location Name,Type,latitude,longitude,Rating,Overall Sentiment Score,Negative Score,Neutral Score,Positive Score,Main Issues,Emotion Keywords,Review Count,Unnamed: 0,LSOA
Bexley,Bishop Ridley Church,Church,51.45686389999999,0.0926471,4.9,0.7482000390688578,0.0,0.2,0.8,"Safety, Comfort, Maintenance, Aesthetics, General","good (18), beautiful (18), great (9), modern (9), lighting (7), welcoming (6), lovely (3), tidy (3)",11,,E01000410
Bexley,Freedom Centre International,Church,51.4637115,0.1081757,4.7,0.7286337415377299,0.0,0.2,0.8,"Aesthetics, Traffic, General","great (54), walking (9), beautiful (9), lovely (3), tidy (3)",43,,E01000392
Bexley,Queen Street Baptist Church,Church,51.4790935,0.1802902,4.3,0.5911913414796194,0.2,0.2666666666666666,0.5333333333333333,"Maintenance, Cleanliness, Accessibility, General","messy (12), good (12), tidy (9), bad (9), great (9), clean (9), fantastic (6), near (5), safe (3), lovely (3)",18,,E01000403
Bexley,"Car Park Victoria Road, Dartford Station - APCOA",Parking,51.4492135,0.2151537,2.9,0.5467965086301168,0.0666666666666666,0.6,0.3333333333333333,"Maintenance, Traffic, Accessibility","parking (60), broken (9), cars (6), noisy (3), near (3), safe (3)",19,,
Bexley,Car Park The Priory Centre - Dartford | APCOA,Parking,51.4438082,0.2166098,3.0,0.7974680662155151,0.0,0.1333333333333333,0.8666666666666667,"General, Traffic, Accessibility, Safety","parking (66), cars (15), tidy (12), bad (9), dark (9), worst (9), far (9), awful (9), great (6), maintained (3), appealing (3), safe (3), good (3), noisy (3)",41,,
Bexley,Temple Hill Library,Library,51.4505536,0.2274681,3.3,0.4873105188210805,0.25,0.5833333333333334,0.1666666666666666,"Maintenance, Aesthetics","lovely (15), old (9), tidy (6), noisy (6)",9,,
Bexley,Dartford Library,Library,51.4431015,0.2190266,4.6,0.5942552149295807,0.0,0.6,0.4,"Accessibility, Noise, Atmosphere, Maintenance, Aesthetics, General","safe (24), good (18), excellent (18), easy (9), beautiful (9), great (9), silent (9), quiet (9), tidy (9), new (9), lovely (6), messy (3), noisy (3)",93,,
Bexley,Sidcup Library,Library,51.4262169,0.1011099,4.0,0.5362285137176513,0.0,0.7333333333333333,0.2666666666666666,"Maintenance, Comfort, Accessibility, General","new (36), great (18), safe (15), difficult (12), uncomfortable (9), welcoming (9), inconvenient (9), disappointing (9), spacious (9), wonderful (3), noisy (3), tidy (3), relaxing (3), lovely (3), old (3), upgraded (3)",20,,E01000457
Bexley,Dartford Science and Technology College,School,51.441061,0.2102548,3.8,0.6427258491516114,0.0,0.4,0.6,"Accessibility, Safety, Comfort, Cleanliness, Maintenance, General","good (24), excellent (18), great (9), easy (9), bad (9), maintained (9), lighting (9), welcoming (9), safe (6), tidy (3), fantastic (3)",39,,
Bexley,North Kent College,University,51.43197319999999,0.2046036,3.3,0.615842471520106,0.2,0.1333333333333333,0.6666666666666666,"Accessibility, Safety, Atmosphere, Maintenance, Aesthetics, General","good (72), worst (27), excellent (18), safe (15), tidy (12), messy (9), new (9), poor (9), perfect (9), pretty (9), modern (9), accessible (9), improved (9), security (9), great (9), convenient (9), wonderful (9), noisy (6), busy (6), protected (3), old (3), dark (3), dead (3), broken (3)",79,,
Bexley,Tutor-Toi,University,51.44411289999999,0.2139484999999999,5.0,0.6707563440004984,0.0,0.4,0.6,"Maintenance, General","improved (15), fantastic (9), excellent (9), good (9), messy (9), safe (6), dark (3), dead (3)",8,,
Bexley,"Bronte Building, University of Greenwich",University,51.44752099999999,0.0808136,5.0,0.0,0.0,0.0,0.0,,,1,,E01033729
Bexley,David Fussey Building,University,51.4455967,0.0799711999999999,4.6,0.6123353143533071,0.2222222222222222,0.3333333333333333,0.4444444444444444,"Noise, Cleanliness, Atmosphere, Aesthetics, General","beautiful (9), peaceful (9), good (9), clean (6), amazing (3)",12,,E01033729
Bexley,Adult Education College,University,51.4971794,0.1250741,5.0,0.0,0.0,0.0,0.0,,,3,,E01000470
Bexley,Redwood Practice,Hospital,51.4458899,0.2070977,2.2,0.743838886419932,0.0,0.0,1.0,"Maintenance, Accessibility, General","broken (27), terrible (9), new (9), difficult (9), excellent (9), good (6), messy (6), tidy (6), safe (3), easy (3)",101,,
Bexley,Lowfield Medical Centre,Hospital,51.4420797,0.2156954,3.3,0.7352393567562103,0.0,0.2,0.8,"Maintenance, Cleanliness, Aesthetics, General","neat (12), great (9), terrible (6), peaceful (3), near (3), new (3), noisy (3), safe (3), awful (3)",71,,
Bexley,Dartford Borough Museum,Museum,51.4432607,0.21909,4.5,0.5826083183288574,0.0,0.7333333333333333,0.2666666666666666,"Aesthetics, Accessibility, General","great (18), safe (9), lovely (6), easy (6), good (3), roomy (3)",57,,
Bexley,Stephen Oliver Studio & Gallery,Art Gallery,51.44468800000001,0.2191914,4.9,0.6564223090807597,0.1333333333333333,0.2666666666666666,0.6,"Aesthetics, General","great (24), lovely (12), beautiful (9), easy (3)",9,,
Bexley,Central Park Arena,Park,51.4385278,0.2208913,4.3,0.6071015655994415,0.2,0.4,0.4,"Maintenance, Aesthetics, General","old (9), bad (9), good (9), wonderful (9), lovely (9), tidy (3), relaxing (3)",27,,
Bexley,Bexley Allotments - Longlands Road,Park,51.4320694,0.0934702999999999,4.0,0.5851700623830159,0.0,0.4666666666666667,0.5333333333333333,,,23,,E01000424
Bexley,Bexley Allotments - Knoll Road,Park,51.4218809,0.1135736,4.3,0.6060717379053434,0.25,0.0833333333333333,0.6666666666666666,"Atmosphere, General","safe (12), amazing (9), relaxing (9), good (9), great (9), tidy (3), messy (3), lovely (3), dirty (1)",7,,E01000384
Bexley,Stone Crossing Station,Transit Station,51.4521409,0.2646161999999999,2.2,0.7826403578122457,0.0,0.1333333333333333,0.8666666666666667,"Accessibility, Noise, Cleanliness, Atmosphere, Maintenance, Traffic, General","noisy (33), good (18), near (12), tidy (9), quiet (9), traffic (9), rubbish (9), filthy (9), safe (6), messy (6), lovely (3), new (3), old (3), walking (3), busy (3)",13,,
Bexley,Stone Crossing,Transit Station,51.4513377,0.2645006,3.5,0.5834672609965007,0.2666666666666666,0.2666666666666666,0.4666666666666667,"General, Accessibility, Safety","noisy (24), good (12), accessible (9), unsafe (9), tidy (9), horrible (9), dark (9), safe (6)",29,,
Bexley,Orchards Shopping Centre Car Park,Bus Station,51.44507910000001,0.2185467,2.2,0.537832248210907,0.0,0.6666666666666666,0.3333333333333333,"Accessibility, Safety, Noise, Atmosphere, Aesthetics, Traffic, General","parking (78), cars (33), noisy (15), tidy (15), safe (12), pretty (9), busy (9), poor (9), accessible (9), traffic (9), near (3), good (3), wonderful (3), walking (3), messy (3), lovely (3), peaceful (3)",20,,
Bexley,Arriva Bus Depot,Bus Station,51.4501344,0.2207445,2.7,0.7342245678106943,0.2,0.0666666666666666,0.7333333333333333,"Maintenance, General","worst (18), busy (18), messy (12), tidy (9), old (9), safe (6), parking (6), flow (3), far (3)",20,,
Bexley,St Pauls Cray Hill Country Park,Park,51.3983795,0.1287809,3.4,0.6077508807182312,0.2,0.2,0.6,"Safety, Noise, Cleanliness, Atmosphere, Traffic, Aesthetics, General","good (27), police (18), bikes (15), parking (9), beautiful (9), walking (9), threatening (9), quiet (9), muddy (9), fantastic (9), great (9), calm (9), safe (6), shouting (6), tidy (6), dusty (3), messy (3), broken (3), crowded (3), relaxing (3)",61,,E01000728
Bexley,Balancing Pond,Natural Feature,51.38942549999999,0.1956764,4.1,0.0,0.0,0.0,0.0,,,9,,
Bexley,Ruxley Wood,Natural Feature,51.4118609,0.1279951,4.8,0.676198681195577,0.0,0.1111111111111111,0.8888888888888888,General,"good (9), great (9), lovely (3)",5,,E01000728
Bexley,Spital Street Methodist Church,Church,51.44500499999999,0.2146288,4.7,0.5509452899297078,0.1333333333333333,0.6666666666666666,0.2,"Maintenance, Comfort, Aesthetics, General","good (18), wonderful (10), old (9), lovely (9), comfortable (9), great (9), lighting (3)",15,,
Bexley,St Mary's Church Car Park,Parking,51.3975778,0.1722083,4.3,0.5025364418824514,0.1333333333333333,0.8666666666666667,0.0,"Traffic, Accessibility, General","parking (21), great (18), walking (12), cars (9), fantastic (9), easy (9), safe (6), tidy (6), lively (3), roomy (3), loud (3)",18,,
Bexley,Bevan Place Car Park,Parking,51.39454079999999,0.1773517,3.4,0.5258524914582571,0.1666666666666666,0.5833333333333334,0.25,"Noise, Cleanliness, Atmosphere, Aesthetics, General","good (12), pretty (9), empty (9), clean (9), noisy (9), cars (6), parking (6), crowded (6), walking (3)",5,,
Bexley,Fleetdown Library,Library,51.43492500000001,0.2461181,4.6,0.6014971633752187,0.0666666666666666,0.5333333333333333,0.4,"Aesthetics, Accessibility, General","great (18), lovely (12), tidy (9), terrible (9), good (9), connected (9), noisy (3), messy (3), lively (3)",11,,
Bexley,Saint Anselm's Roman Catholic Primary School,School,51.4512179,0.2315065,4.1,0.8085534671942393,0.0,0.0,1.0,"Aesthetics, General","horrible (9), great (9), lovely (9), amazing (6), tidy (3)",14,,
Bexley,"Dawn to Dusk Day Nursery, Swanley Ltd",School,51.402935,0.1756832,4.9,0.7904372135798137,0.0,0.0,1.0,"Maintenance, Cleanliness, General","amazing (27), great (18), good (15), old (9), clean (9), updated (9), tidy (6), improved (3)",23,,
Bexley,SupaJam Education in Music and Media,University,51.39661019999999,0.1705245,4.8,0.5994586169719696,0.0,0.6666666666666666,0.3333333333333333,"Noise, Comfort, Maintenance, Aesthetics, General","good (21), welcoming (9), lovely (9), music (9), excellent (9), great (9), safe (6), tidy (6), repaired (3), ugly (3), jammed (3), roomy (3)",24,,
Bexley,Darent Valley Hospital,Hospital,51.43522460000001,0.25865,3.2,0.6292427480220795,0.4,0.0,0.6,"Accessibility, Safety, Atmosphere, Maintenance, Traffic, General","messy (24), parking (21), excellent (18), good (18), safe (14), easy (9), busy (9), calm (9), fantastic (9), bad (9), security (9), walking (9), difficult (3), noisy (3), cars (3), tidy (3), neglected (3), roomy (3)",721,,
Bexley,Little Brook Hospital,Hospital,51.4467592,0.2436573,2.2,0.5967964649200439,0.2,0.4,0.4,"Accessibility, Safety, Noise, Comfort, Cleanliness, Atmosphere, Maintenance, Traffic, Aesthetics, General","messy (39), good (30), tidy (21), noisy (18), busy (18), amazing (18), safe (15), near (15), wonderful (12), shouting (9), screaming (9), empty (9), difficult (9), walking (9), music (9), enjoyable (9), terrible (9), parking (6), easy (3), active (3), police (3), roomy (3), clean (3), neat (3), new (3), bad (3)",34,,
Bexley,Broomwood Health Centre,Hospital,51.40279899999999,0.1087616,2.2,0.64008047580719,0.2,0.4,0.4,"Maintenance, Accessibility, General","poor (18), tidy (12), easy (9), bad (9), new (9), worst (9), safe (6), good (3), messy (3)",29,,E01000729
Bexley,Purfleet Heritage & Military Centre,Museum,51.4844386,0.2293774999999999,4.6,0.5981734176476796,0.0,0.8,0.2,"Maintenance, Comfort, Aesthetics, General","lovely (9), enjoyable (9), good (9), safe (6), lively (3)",160,,
Hammersmith and Fulham,Upper Mall Open Space,Park,51.49020840000001,-0.2407623,4.6,0.5803489863872529,0.0,0.5333333333333333,0.4666666666666667,"Accessibility, Noise, Atmosphere, Maintenance, Aesthetics, General","good (21), beautiful (18), peaceful (9), wonderful (9), crowded (9), excellent (9), old (9), great (9), walking (3), parking (3), lighting (3), near (3)",57,,E01001933
Hammersmith and Fulham,Furnivall Gardens,Park,51.4906345,-0.2325792,4.5,0.5664581596851349,0.1333333333333333,0.5333333333333333,0.3333333333333333,"Accessibility, Cleanliness, Maintenance, Aesthetics, General","lovely (24), good (21), great (18), maintained (9), accessible (9), parking (6), near (3), amazing (3), safe (3)",1011,,E01001894
Hammersmith and Fulham,KRGARDENDESIGN,Park,51.4993299,-0.2412937,3.8,0.9195322791735332,0.0,0.0,1.0,"Maintenance, Cleanliness, Aesthetics, General","beautiful (18), spotless (9), lovely (9), great (9), new (9), amazing (9), perfect (7), jammed (3)",4,,E01001930
Hammersmith and Fulham,Godolphin Community Gardens,Park,51.5037564,-0.2322576,4.2,0.4707811733086904,0.2,0.8,0.0,"Safety, Atmosphere, Maintenance, Aesthetics, Traffic, General","safe (21), new (18), good (15), relaxing (9), lovely (9), police (9), flow (3), tidy (3), updated (3), noisy (3), messy (3)",57,,E01001940
Hammersmith and Fulham,The London Tree Company Ltd,Park,51.49046209999999,-0.2539245999999999,4.3,0.6541126668453217,0.0,0.4,0.6,"Safety, Cleanliness, Atmosphere, Maintenance, General","good (18), safe (15), security (9), active (9), new (9), messy (3), risky (3), cozy (3), clean (3), noisy (3)",6,,E01002569
Hammersmith and Fulham,Peacock Tower,Park,51.4786493,-0.229184,4.5,0.7314899881680806,0.0,0.3333333333333333,0.6666666666666666,"Maintenance, Cleanliness, Aesthetics, General","great (27), beautiful (12), clean (9), excellent (9), good (9), wonderful (9), modern (9), safe (6), lovely (3), tidy (3)",35,,E01003802
Hammersmith and Fulham,Suffolk Road Recreation Ground,Park,51.4794085,-0.2465316,4.5,0.6717510501543681,0.0,0.2,0.8,"Maintenance, Traffic, General","great (27), safe (9), wonderful (9), parking (9), good (9), old (3), noisy (3), walking (3)",86,,E01003798
Hammersmith and Fulham,Chiswick Eyot,Park,51.4873237,-0.2461663,4.3,0.5142886569102605,0.2,0.6,0.2,"Accessibility, Safety, Noise, Cleanliness, Atmosphere, Maintenance, General","muddy (18), old (18), walking (12), tidy (12), wonderful (9), amazing (9), bad (9), peaceful (9), relaxing (9), good (9), dangerous (9), safe (3), noisy (3), maintained (3), near (3)",55,,E01002571
Hammersmith and Fulham,Shepherd's Bush Green,Park,51.50389939999999,-0.2228719,4.1,0.6287681758403778,0.0,0.5333333333333333,0.4666666666666667,"Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","good (18), beautiful (9), traffic (9), trash (9), broken (9), wonderful (6), parking (6), relaxing (3), noisy (3), fantastic (3)",486,,E01001943
Hammersmith and Fulham,Wendell Park,Park,51.501906,-0.2471908,4.3,0.5744598865509033,0.0,0.8,0.2,"Comfort, Cleanliness, Maintenance, Aesthetics, Traffic, General","good (18), pleasant (18), parking (12), walking (12), beautiful (12), safe (9), maintained (9), lovely (9), wonderful (9), flow (6), neat (3), near (3), new (3), relaxing (3), noisy (3), messy (3)",316,,E01001865
Hammersmith and Fulham,St Paul's Green,Park,51.49185120000001,-0.2254744,4.5,0.6285862922668457,0.0,0.4,0.6,"Comfort, Atmosphere, Aesthetics, Traffic, General","lovely (15), walking (12), pleasant (9), fantastic (9), beautiful (9), calm (3), tidy (3)",84,,E01001898
Hammersmith and Fulham,Dalling Road Open Space,Park,51.4943201,-0.2342814,1.0,0.4917077322800954,0.0,1.0,0.0,,,1,,E01001894
Hammersmith and Fulham,Hammersmith,Transit Station,51.49271479999999,-0.2244531,3.2,0.4324820364514987,0.5,0.5,0.0,General,"poor (9), bad (9), tidy (3), safe (3), busy (3)",6,,E01001898
Hammersmith and Fulham,Ravenscourt Park,Subway Station,51.4939959,-0.2360776,4.0,0.6338188966115316,0.0,0.4,0.6,"Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","good (18), quiet (9), maintained (9), clean (9), noisy (9), attractive (9), peaceful (9), great (9), parking (6), walking (3), messy (3)",62,,E01001928
Hammersmith and Fulham,Hammersmith,Subway Station,51.4934334,-0.225012,4.1,0.4621157904465993,0.4666666666666667,0.2666666666666666,0.2666666666666666,General,"good (15), fantastic (3), busy (3)",198,,E01001898
Hammersmith and Fulham,Hammersmith,Subway Station,51.4922078,-0.2236854,4.2,0.6963491002718608,0.0,0.2,0.8,"Cleanliness, Aesthetics, Accessibility, General","easy (15), pretty (9), dirty (9), disappointing (9), worst (9), busy (3), roomy (3), safe (3)",321,,E01001898
Hammersmith and Fulham,Stamford Brook,Subway Station,51.49486049999999,-0.2455718,4.2,0.649486764272054,0.0,0.4,0.6,"Maintenance, Aesthetics, General","noisy (15), messy (12), good (10), lovely (9), worst (9), great (6), safe (3), tidy (3), lively (2)",44,,E01002574
Hammersmith and Fulham,Stamford Brook Bus Depot,Transit Station,51.4931236,-0.2498999,4.2,0.6694828768571218,0.0,0.5,0.5,"General, Accessibility, Safety","great (18), safe (12), easy (9), busy (3)",5,,E01002575
Hammersmith and Fulham,Goldhawk Road,Subway Station,51.5018056,-0.2264944,3.9,0.5353633900483449,0.0,0.8,0.2,"Noise, Maintenance, Atmosphere","quiet (18), peaceful (9), noisy (3), tidy (3), safe (3), busy (3)",59,,E01001941
Hammersmith and Fulham,Shepherd's Bush Market Station,Transit Station,51.5058672,-0.2264047,2.4,0.5641438994142745,0.0,0.3333333333333333,0.6666666666666666,"Comfort, Cleanliness, Atmosphere, Maintenance, Traffic","busy (18), cramped (16), outdated (9), dirty (9), safe (3), noisy (3)",5,,E01001941
Hammersmith and Fulham,Shepherd's Bush Market,Subway Station,51.50565030000001,-0.2262516,4.1,0.5252141515413921,0.2,0.2666666666666666,0.5333333333333333,"General, Cleanliness, Safety","safe (18), good (9), clean (9), great (9), walking (6), noisy (3), updated (3), lively (2)",71,,E01001941
Hammersmith and Fulham,Shepherd's Bush,Train Station,51.5051413,-0.2176755,4.1,0.6406233549118042,0.0,0.4,0.6,"Accessibility, Noise, Cleanliness, Atmosphere, Traffic, General","busy (27), clean (18), far (18), fantastic (9), great (9), perfect (9), safe (9), poor (9), good (9), traffic (9), dirty (9), tidy (6), messy (3), near (3), noisy (3)",157,,E01001943
Hammersmith and Fulham,Hammersmith Town Hall (Stop WA),Bus Station,51.4926395,-0.2331687,3.0,0.6399533881081475,0.3333333333333333,0.3333333333333333,0.3333333333333333,"Maintenance, Cleanliness, Safety","old (9), clean (9), noisy (6), safe (6), busy (3)",3,,E01001894
Hammersmith and Fulham,Ravenscourt Park Station (Stop D),Bus Station,51.4929219,-0.2359202000000001,2.5,0.2848828136920929,1.0,0.0,0.0,,busy (3),2,,E01001932
Hammersmith and Fulham,Ravenscourt Park Station (Stop E),Bus Station,51.4933236,-0.2372888,3.7,0.5079113245010376,0.0,1.0,0.0,"Aesthetics, Accessibility","easy (9), lovely (3), busy (2)",3,,E01001932
Hammersmith and Fulham,Hammersmith Library (Stop Q),Bus Station,51.49366250000001,-0.224024,4.0,0.620704710483551,0.0,0.3333333333333333,0.6666666666666666,General,good (9),1,,E01001898
Hammersmith and Fulham,Hammersmith Bus Station (Stop C),Bus Station,51.49179100000001,-0.223725,4.3,0.4883073618014653,0.5,0.1666666666666666,0.3333333333333333,"Traffic, Atmosphere","busy (12), safe (9)",3,,E01001898
Hammersmith and Fulham,Hammersmith Bus Station (Stop D),Bus Station,51.491837,-0.22337,3.7,0.5092836750878228,0.0,0.6666666666666666,0.3333333333333333,"Noise, General","music (9), wonderful (9), busy (6)",3,,E01001898
Hammersmith and Fulham,Hammersmith Broadway (Stop M),Bus Station,51.490955,-0.22339,2.3,0.4247391074895859,0.5,0.5,0.0,General,"good (12), busy (3), tidy (3), safe (3)",3,,E01001900
Hammersmith and Fulham,Hammersmith,Bus Station,51.4925229,-0.2228269,3.8,0.445270632704099,0.2,0.8,0.0,"Atmosphere, Cleanliness, Aesthetics, General","clean (12), busy (12), good (9), great (9), lovely (6), hectic (6), safe (3), messy (2)",20,,E01001898
Hammersmith and Fulham,Hammersmith Broadway (Stop N),Bus Station,51.48997499999999,-0.22337,4.0,0.0,0.0,0.0,0.0,,,1,,E01001900
Hammersmith and Fulham,Hammersmith Broadway (Stop Z4),Bus Station,51.492981,-0.221769,5.0,0.0,0.0,0.0,0.0,,,1,,E01001898
Hammersmith and Fulham,St Stephen's Avenue (Stop SE),Bus Station,51.5015492,-0.2314952,1.0,0.4285845359166463,0.0,1.0,0.0,Maintenance,"new (9), messy (6), tidy (3), noisy (3), busy (1)",1,,E01001940
Hammersmith and Fulham,Shepherds Bush Road (Stop J),Bus Station,51.502775,-0.2246118999999999,3.7,0.8669129014015198,0.0,0.0,1.0,General,excellent (9),3,,E01001943
Hammersmith and Fulham,Goldhawk Rd /Shepherds Bush Road (Stop H),Bus Station,51.502468,-0.222798,2.5,0.8814767599105835,0.0,0.0,1.0,"Maintenance, Traffic","driving (9), cars (3), messy (3)",2,,E01001857
Hammersmith and Fulham,Shepherds Bush Road (Stop M),Bus Station,51.5030686,-0.2241673,2.3,0.3772173225879669,0.6666666666666666,0.3333333333333333,0.0,,"busy (3), safe (3)",3,,E01001943
Hammersmith and Fulham,Greyhound Road Barons Court (Stop HS),Bus Station,51.48431100000001,-0.2199138,5.0,0.8304029305775961,0.0,0.0,1.0,,"safe (3), busy (3), roomy (3)",1,,E01001891
Hammersmith and Fulham,Turnham Green,Subway Station,51.4951856,-0.2544554,3.9,0.6521650552749634,0.2,0.2,0.6,"Aesthetics, Accessibility","beautiful (18), stunning (18), pretty (9), difficult (9), noisy (3)",84,,E01002573
Hammersmith and Fulham,Service Yard A Westfield Shopping ctr,Shopping Mall,51.5080543,-0.2241897,4.5,0.6333384335041046,0.0,0.6,0.4,"Cleanliness, Accessibility, General","good (15), clean (12), tidy (12), noisy (6), parking (6), difficult (6), walking (3), cars (3)",35,,E01001943
Hammersmith and Fulham,Shepherd's Bush Market,Tourist Attraction,51.50397989999999,-0.2262975,4.1,0.7638084093729655,0.0,0.0,1.0,"Accessibility, Comfort, Atmosphere, Maintenance, Traffic, General","great (36), good (18), safe (15), easy (9), tidy (9), enjoyable (9), lively (9), amazing (6), messy (5), dark (3), dead (3), walking (3)",5111,,E01001941
Hammersmith and Fulham,"St Michael and All Angels Church, Bedford Park",Tourist Attraction,51.49614400000001,-0.2549229,4.7,0.6824410478274028,0.0,0.3333333333333333,0.6666666666666666,"Accessibility, Cleanliness, Atmosphere, Maintenance, General","safe (12), active (9), great (9), easy (9), clean (6), roomy (3), lighting (3), parking (3), good (3), noisy (3)",98,,E01002573
Hammersmith and Fulham,Emery Walker Trust,Tourist Attraction,51.48983570000001,-0.2423912,4.7,0.6793233593304951,0.0,0.6,0.4,"Accessibility, Maintenance, Aesthetics, Traffic, General","safe (24), great (15), accessible (9), excellent (9), amazing (9), lovely (9), cozy (3), pretty (3), flow (3), noisy (3), good (3), walking (3)",49,,E01001933
Hammersmith and Fulham,Hogarth's House,Museum,51.487022,-0.2550101,4.4,0.6379820982615153,0.0,0.4,0.6,"Comfort, Aesthetics, General","good (21), safe (12), pleasant (9)",217,,E01002569
Hammersmith and Fulham,"St Nicholas' Church, Chiswick",Tourist Attraction,51.4859942,-0.2502897,4.7,0.6204444885253906,0.0666666666666666,0.3333333333333333,0.6,"Safety, Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","wonderful (9), quiet (9), stunning (9), walking (9), peaceful (9), old (9), beautiful (9), maintained (9), safe (6), amazing (6), dark (3), tidy (3), noisy (3)",119,,E01002571
Hammersmith and Fulham,The William Morris Society,Museum,51.4905631,-0.2355488,4.3,0.6308198988437652,0.0,0.2666666666666666,0.7333333333333333,"Comfort, Aesthetics, Accessibility, General","good (9), safe (9), welcoming (9), charming (9), lovely (9), beautiful (6), near (3), walking (3), lively (3), tidy (3), roomy (3)",58,,E01001932
Hammersmith and Fulham,"St Simon's Church, Shepherds Bush",Tourist Attraction,51.5022116,-0.2196713,4.8,0.747937285900116,0.0,0.1333333333333333,0.8666666666666667,"Maintenance, Comfort, Accessibility, General","great (18), good (18), near (9), wonderful (9), welcoming (9), new (9), excellent (9), amazing (6), messy (3)",48,,E01001852
Hammersmith and Fulham,Hammersmith Thames Path,Tourist Attraction,51.48670410000001,-0.2268659000000001,5.0,0.6641059219837189,0.0,0.0,1.0,General,"great (18), walking (6)",3,,E01001891
Hammersmith and Fulham,Frank Banfield Park,Park,51.4880253,-0.2237244,4.3,0.6286496837933858,0.0,0.4,0.6,"Accessibility, Cleanliness, Atmosphere, Traffic, Aesthetics, General","good (36), parking (29), near (12), busy (12), safe (9), beautiful (9), clean (9), neat (9), bad (3)",281,,E01001891
Hammersmith and Fulham,Stamford Brook Common,Park,51.49745679999999,-0.2468426,4.2,0.5896000524361928,0.1333333333333333,0.4,0.4666666666666667,"Noise, Cleanliness, Atmosphere, Maintenance, Traffic, General","new (18), great (18), parking (18), good (18), clean (12), walking (9), peaceful (9), safe (6), tidy (3), noisy (3)",191,,E01002574
Hammersmith and Fulham,Homefield Recreation Ground,Park,51.48962599999999,-0.2491442,4.3,0.6708118279774984,0.0,0.2666666666666666,0.7333333333333333,"Accessibility, Safety, Comfort, Cleanliness, Traffic, General","clean (18), far (18), great (9), spacious (9), safe (9), accessible (9), near (9), walking (9), good (9), amazing (6), parking (6), perfect (5)",140,,E01002575
Hammersmith and Fulham,Cathnor Park,Park,51.5027778,-0.2366667,4.2,0.5644924938678741,0.0,0.6666666666666666,0.3333333333333333,"Accessibility, Safety, Noise, Cleanliness, Atmosphere, Maintenance, General","parking (24), safe (21), great (18), old (9), quiet (9), bad (9), new (9), noisy (6), clean (6), tidy (3), good (3)",183,,E01001858
Hammersmith and Fulham,Leg O Mutton,Tourist Attraction,51.4826051,-0.2478317,4.6,0.6810740272204081,0.0,0.2666666666666666,0.7333333333333333,"Accessibility, Safety, Noise, Cleanliness, Atmosphere, Aesthetics, General","lovely (30), safe (21), beautiful (18), walking (12), peaceful (9), muddy (9), gorgeous (9), good (9), relaxing (9), protected (7), dark (3), dead (3), near (3)",257,,E01003797
Hammersmith and Fulham,Chiswick Old Cemetery,Cemetery,51.4837447,-0.2535731000000001,4.4,0.6169950087865194,0.0,0.4,0.6,"Accessibility, Noise, Comfort, Atmosphere, Maintenance, Aesthetics, General","peaceful (27), beautiful (21), safe (21), walking (12), old (9), near (9), lovely (9), pleasant (9), good (9), pretty (9), dead (9), far (9), quiet (3)",14,,E01002571
Hammersmith and Fulham,Askew Road Church,Church,51.5021084,-0.2428837,4.7,0.6003860612710317,0.0,0.6,0.4,"Maintenance, Comfort, Cleanliness, General","welcoming (18), clean (9), good (9), excellent (9), lovely (3)",20,,E01001860
Hammersmith and Fulham,Shepherds Bush Road Methodist Church,Church,51.4998736,-0.221358,3.0,0.4170261720816294,0.3333333333333333,0.6666666666666666,0.0,,"tidy (3), messy (3)",1,,E01001854
Hammersmith and Fulham,London Chiswick Seventh-day Adventist Church,Church,51.49737879999999,-0.2482157,4.5,0.754887745777766,0.0,0.2,0.8,"Maintenance, Noise, Aesthetics, General","amazing (18), beautiful (18), music (9), excellent (9), good (9), wonderful (9), messy (3)",47,,E01001927
Hammersmith and Fulham,"Catholic Church of St Osmund, Barnes",Church,51.4804821,-0.2373024,4.8,0.6432379186153412,0.0,0.6,0.4,General,"great (9), lively (3), lovely (3)",18,,E01003800
Hammersmith and Fulham,House of Worship Christian Church London,Church,51.4921224,-0.2316972,5.0,0.6887636522452036,0.0,0.3333333333333333,0.6666666666666666,"Maintenance, Comfort, General","new (18), tidy (12), safe (9), welcoming (9), good (9), amazing (9), messy (6), walking (6), lovely (6)",13,,E01001894
Hammersmith and Fulham,Hammersmith Christian Fellowship (Baptist),Church,51.4972412,-0.2344265,4.6,0.7205151200294495,0.0,0.3333333333333333,0.6666666666666666,"Maintenance, Atmosphere, General","wonderful (9), vibrant (9), dead (9), good (9), safe (6), lovely (3), new (3), messy (3)",13,,E01001929
Hammersmith and Fulham,St Paul's Hammersmith,Church,51.4914563,-0.2258805000000001,4.5,0.6673514167467753,0.0,0.3333333333333333,0.6666666666666666,"Noise, Comfort, Maintenance, Aesthetics, General","lovely (15), welcoming (9), music (9), updated (9), beautiful (9), great (6), messy (3), walking (3), roomy (3), safe (3)",246,,E01001898
Hammersmith and Fulham,Cornerstone Christian Centre,Church,51.49903519999999,-0.2412743,5.0,0.0,0.0,0.0,0.0,,,1,,E01001930
