LSOA_CODE,AvgPrice,MEAN_PTAL_2023,Population,Area_km2,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Area
E01002147,1090000.0,3.0,1388.0,0.625994,0.6074999999999999,0.127,77.0,700.3576847258131,0,1445.1646576675657,3406.3397983095906,0.0054441219609753875,31,3,469538.2796494222
E01002148,787500.0,2.0,1426.0,0.335761,0.6074999999999999,0.127,77.0,135.59054688225018,8,737.1101925713159,4507.857385938789,0.013432237039348977,64,2,280904.18890870264
E01002149,915000.0,3.0,1484.0,0.29478,0.6074999999999999,0.127,77.0,363.5344871955799,4,1516.9412608686239,3581.354260651786,0.012155190575834142,36,2,282865.22974553343
E01002150,375000.0,2.0,1627.0,0.415351,0.356,0.339,1276.0,114.18828136806765,6,917.8076404929977,3007.726567799381,0.0072449099451725296,39,6,292920.6595070624
E01002151,530000.0,2.0,1303.0,0.304695,0.0,0.127,1.0,86.60072713730288,12,210.07606078030415,3896.4941730049436,0.012794303669148984,66,4,165440.36407475866
E01002152,635000.0,3.0,1519.0,0.463916,0.6074999999999999,0.127,77.0,134.47245736435298,7,1186.973257295241,3492.718292422684,0.0075324446603061675,41,3,397653.1097023918
E01002153,660000.0,3.0,1610.0,0.291482,0.648,0.143,129.0,194.57264000319637,14,545.4301774593674,3192.3318966987476,0.010957349687653642,29,4,204712.30663192374
E01002154,671750.0,3.0,1909.0,1.314865,0.676,0.03,862.0,282.05104153387185,8,380.22126661829094,3530.360157271638,0.002686249650572236,35,6,1163163.514219438
E01002155,696250.0,3.0,1603.0,0.747694,0.448,0.121,11.0,532.7159303669907,0,928.7029384560764,4414.211483257969,0.005906619220200331,58,5,626766.3484375124
E01002156,770000.0,2.0,1499.0,0.381728,0.587,0.127,63.0,68.10467915906844,9,883.3141731106582,3002.3528419329778,0.007868945260513458,29,3,347618.29972052004
E01002157,605000.0,3.0,1514.0,0.263523,0.414,0.079,48.0,183.64426085357638,13,244.27782280463956,3142.693311379206,0.011931437085804382,37,3,211275.8163439839
E01002158,742286.0,2.0,1436.0,0.297395,0.6074999999999999,0.127,77.0,376.7927477116322,8,635.7229987654566,2661.5160865464786,0.008953750129724772,21,4,275498.64751799754
E01002159,547000.0,2.0,1657.0,0.2329,0.749,0.127,9.0,281.1654925532288,6,388.8525887675649,2985.6052059815706,0.012825370732734783,44,4,233534.27704582093
E01002160,385000.0,3.0,1603.0,0.302712,0.674,0.105,1419.0,154.48589956303084,11,216.7403828452529,3031.904979939208,0.010020553425284084,35,4,288034.8094757874
E01002161,471000.0,4.0,1649.0,0.235766,0.729,0.127,41.0,89.65498098331165,13,290.2282061845021,2688.0675245965867,0.011406893596785367,37,3,195990.8570522434
E01002162,600000.0,2.0,1534.0,0.183007,0.6074999999999999,0.127,77.0,122.82351301010627,8,717.2587869005542,2785.73394405788,0.015229239901409767,28,3,143177.9764320509
E01002163,616000.0,2.0,1537.0,0.24523,0.907,0.127,22.0,211.0357169616764,4,846.3630500272616,2735.447062713778,0.011159954250854183,35,3,213476.73249338474
E01002164,665000.0,3.0,1504.0,0.263248,0.621,0.132,549.0,259.6002699280688,4,721.9953660485928,2661.6509693431112,0.010115600722413874,39,3,288419.07304694975
E01002165,332500.0,2.0,1484.0,0.206146,0.6074999999999999,0.127,77.0,217.84046555836946,16,544.9957815114725,1872.6498548387767,0.009088191112324662,26,5,181183.0581161083
E01002166,600000.0,2.0,1504.0,0.168016,0.6074999999999999,0.127,77.0,354.79353369811264,6,679.3944676153317,2270.177450041131,0.013517803918323648,32,1,161764.96117590828
E01002167,530000.0,3.0,1494.0,0.164335,0.6074999999999999,0.127,77.0,433.93495320958124,5,839.6545109243463,1900.6396775000871,0.011570939323279569,33,2,145898.16224473238
E01002168,530000.0,3.0,1373.0,0.174652,0.6074999999999999,0.127,77.0,205.95622577066374,6,974.0723980260118,2054.9173176011545,0.011771154012528475,24,3,127751.10666718915
E01002169,530000.0,2.0,1546.0,0.205512,0.655,0.127,698.0,200.20327730701425,9,381.83659565438774,2406.839876381835,0.011716729509585275,34,2,178741.41205510846
E01002170,615500.0,2.0,1269.0,0.175016,0.6074999999999999,0.127,77.0,253.46868310116886,9,1430.2584840720265,2308.1584244047663,0.013194358642619534,21,2,142100.54641037944
E01002171,525000.0,3.0,1492.0,0.187911,0.726,0.127,19.0,198.42648562060268,6,1017.5532369025954,2352.464460081522,0.01252473260771382,28,1,160672.92739638244
E01002172,585000.0,3.0,1520.0,0.360509,0.539,0.116,1095.0,89.8258779468974,5,632.8999088328469,2217.664879067536,0.006154345846858971,23,5,307533.9314201465
E01002173,667500.0,2.0,1680.0,0.201593,0.6074999999999999,0.127,77.0,201.5578859036987,7,1117.0660277764437,2747.2838452427163,0.013634195359694854,27,2,180219.471386991
